time,V1,V2,V3,I1,I2,I3
0.63415,-188.019820601854,96.9394798692346,91.0803407333535,2596.12188749389,-1568.39870471213,-1027.72318277632
0.6342,-188.052798176039,94.401088544929,93.6517096318502,2600.74318926834,-1535.17872704331,-1065.56446221991
0.63425,-188.039948227054,91.8398910496857,96.2000571781152,2604.72720620102,-1501.58741608224,-1103.13979011401
0.6343,-187.981211818128,89.2564506931374,98.7247611257437,2608.07208867708,-1467.63251513224,-1140.43957354041
0.63435,-187.876538594492,86.6513350234587,101.225203571793,2610.77602504967,-1433.32175024223,-1177.45427480335
0.6344,-187.725888292571,84.0251170404256,103.700771252911,2612.8372724341,-1398.66285132111,-1214.17442110922
0.63445,-187.529232193713,81.3783763418205,106.150855852663,2614.25418955233,-1363.66357500809,-1250.59061454083
0.6345,-187.286554483529,78.7117001698345,108.574854314471,2615.02527076936,-1328.33172862377,-1286.69354214251
0.63455,-186.997853481982,76.0256843281025,110.972169154661,2615.14918042443,-1292.67519449329,-1322.47398592841
0.6346,-186.66314271436,73.3209339447468,113.3422087704,2614.62478654797,-1256.70195391975,-1357.92283262583
0.63465,-186.282451799063,70.5980640621465,115.684387737708,2613.45119306814,-1220.42011009492,-1393.03108297117
0.6347,-185.85582713442,67.8577000399257,117.998127095291,2611.62776965067,-1183.83790926376,-1427.78986038521
0.63475,-185.383332373545,65.1004777636853,120.282854610661,2609.15417838043,-1146.96375950979,-1462.19041886928
0.6348,-184.865048683091,62.3270436581158,122.53800502578,2606.03039658011,-1109.80624659677,-1496.22414998234
0.63485,-184.301074788656,59.5380545091222,124.763020280343,2602.25673516944,-1072.37414638757,-1529.88258878121
0.6349,-183.691526816223,56.7341771053021,126.957349711734,2597.8338520927,-1034.6764334606,-1563.15741863178
0.63495,-183.036537945155,53.9160877143547,129.120450231617,2592.76276047983,-996.722285653348,-1596.04047482651
0.635,-182.336257893786,51.0844714146059,131.25178648,2587.04483135254,-958.521084379886,-1628.52374697303
0.63505,-181.590852263351,48.240021305687,133.350830958488,2580.68179083718,-920.082410689074,-1660.59938014882
0.6351,-180.800501769691,45.3834376253687,135.417064145149,2573.67571199646,-881.416037150383,-1692.25967484714
0.63515,-179.965401394819,42.5154268015658,137.449974594082,2566.02900153758,-842.53191577043,-1723.49708576856
0.6352,-179.085759491916,39.6367004695269,139.449059023221,2557.7443817911,-803.440162252568,-1754.30421954029
0.63525,-178.161796877637,36.7479744842031,141.413822394268,2548.82486847921,-764.151037010771,-1784.67383147053
0.6353,-177.193745944697,33.8499679567665,143.343777988767,2539.27374489997,-724.674923435072,-1814.59882146735
0.63535,-176.18184982576,30.9434023422804,145.238447484318,2529.09453324367,-685.022303976704,-1844.07222926976
0.6354,-175.126361636574,28.029000602692,147.097361034721,2518.29096382521,-645.203734674915,-1873.08722915342
0.63545,-174.027543822396,25.1074864657505,148.920057357487,2506.86694306209,-605.229818783091,-1901.63712428247
0.6355,-172.885667627049,22.1795837962694,150.706083831622,2494.8265210488,-565.111180167983,-1929.71534088464
0.63555,-171.701012698672,19.246016091538,152.454996607978,2482.17385957555,-524.858437152607,-1957.31542242709
0.6356,-170.473866840659,16.3075061077868,154.166360733717,2468.91320141267,-484.482177451108,-1984.43102396606
0.63565,-169.204525910398,13.3647756196193,155.839750291624,2455.04884163308,-443.992934803393,-2011.05590683452
0.6357,-167.893293862746,10.4185453094072,157.474748554185,2440.58510167449,-403.401167860193,-2037.18393381947
0.63575,-166.540482929613,7.46953477897366,159.070948151486,2425.52630675499,-362.717241797453,-2062.80906496304
0.6358,-165.146413921958,4.51846267161836,160.627951251186,2409.87676715098,-321.95141305481,-2087.92535410201
0.63585,-163.711416636027,1.56604688880612,162.145369748067,2393.64076373006,-281.113817499192,-2112.52694623703
0.6359,-162.235830341909,-1.38699511724292,163.622825459998,2376.82253800597,-240.214462214185,-2136.60807579828
0.63595,-160.720004329614,-4.33994599616158,165.059950326621,2359.42628685278,-199.263221011774,-2160.16306584783
0.636,-159.164298485944,-7.29208811987877,166.456386606668,2341.45616188383,-158.269833658435,-2183.18632823255
