time,V1,V2,V3,I1,I2,I3
1.10265,85.0011321086989,-98.479957000252,13.4788248916213,-5183.17245772293,-4388.77253378415,9571.94499150368
1.1027,86.0063006689653,-97.8229510167293,11.8166503478305,-5055.94437443122,-4522.6309179729,9578.57529240073
1.10275,86.9904624239428,-97.1419138635766,10.1514514396986,-4927.45553303268,-4655.38151328291,9582.83704631221
1.1028,87.9533783055777,-96.4370076262544,8.48362932073965,-4797.73757605369,-4786.99149784243,9584.72907389276
1.10285,88.8948136823647,-95.708399634794,6.81358595249077,-4666.82245367229,-4917.42832841927,9584.25078208821
1.1029,89.8145383851743,-94.9562624575277,5.14172407241331,-4534.74241559562,-5046.65974874149,9581.40216433376
1.10295,90.7123267391468,-94.1807738985622,3.46844715947365,-4401.53000285459,-5174.65379773663,9576.1838005879
1.103,91.5879576017702,-93.382116998594,1.79415939688008,-4267.21803952085,-5301.37881768549,9568.59685720303
1.10305,92.4412144071969,-92.5604800386245,0.119265631482096,-4131.83962435034,-5426.80346228656,9558.64308663361
1.1031,93.2718852167823,-91.7160565461088,-1.55582867062108,-3995.42812235891,-5550.89670462767,9546.32482698332
1.10315,94.0797627757723,-90.8490453030427,-3.23071747267895,-3858.01715633397,-5673.62784506147,9531.64500139218
1.1032,94.8646445759922,-89.959650355477,-4.90499422046669,-3719.64059828716,-5794.96651898137,9514.6071172653
1.10325,95.6263329243442,-89.0480810239304,-6.57825190036719,-3580.33256085239,-5914.88270449544,9495.21526534462
1.1033,96.3646350168478,-88.1145519141664,-8.25008310263687,-3440.12738863358,-6033.3467299952,9473.47411862558
1.10335,97.0793630179171,-87.1592829277889,-9.92008009008555,-3299.0596495062,-6150.32928161703,9449.38893112005
1.1034,97.7703341445083,-86.1824992721187,-11.5878348723488,-3157.16412587685,-6265.80141059398,9422.96553646768
1.10345,98.4373707547315,-85.1844314688106,-13.252939285882,-3014.47580590462,-6379.73454049589,9394.21034639739
1.1035,99.0803004404737,-84.1653153606841,-14.9149850797528,-2871.0298746879,-6492.10047435611,9363.13034904092
1.10355,99.6989561235447,-83.1253921162514,-16.5735640072588,-2726.86170542043,-6602.87140168316,9329.73310710052
1.1036,100.293176154823,-82.064908231445,-18.2282679233451,-2582.00685051974,-6712.01990535609,9294.02675587277
1.10365,100.862804415846,-80.9841155280679,-19.8786888877481,-2436.5010327313,-6819.5189684022,9256.02000113048
1.1037,101.407690422282,-79.8832711485105,-21.5244192737435,-2290.38013621148,-6925.34198065638,9215.72211686487
1.10375,101.927689428666,-78.7626375463105,-23.1650518823297,-2143.68019759197,-7029.46274530099,9173.14294289
1.1038,102.422662533814,-77.6224824721571,-24.8001800616335,-1996.4373970286,-7131.85548528586,9128.29288231153
1.10385,102.892476786284,-76.4630789549792,-26.4293978312834,-1848.68804923693,-7232.49484962784,9081.18289886186
1.1039,103.337005289259,-75.2847052777848,-28.0523000114545,-1700.46859451691,-7331.35591958964,9031.82451410368
1.10395,103.756127304237,-74.0876449479642,-29.6684823562543,-1551.81558976889,-7428.41421473777,8980.22980450382
1.104,104.149728352902,-72.8721866618006,-31.2775416910857,-1402.76569950285,-7523.64569887944,8926.4113983795
1.10405,104.51770031658,-71.6386242629768,-32.879076053589,-1253.35568684278,-7617.02678587865,8870.38247271866
1.1041,104.859941532661,-70.3872566949048,-34.4726848377443,-1103.62240452767,-7708.53434535151,8812.15674987644
1.10415,105.176356887446,-69.118387946749,-36.0579689406872,-953.602785910863,-7798.14570824117,8751.74849414933
1.1042,105.466857904834,-67.8323269930537,-37.6345309117729,-803.333835958839,-7885.8386722726,8689.17250822877
1.10425,105.731362830347,-66.5293877269311,-39.2019751034105,-652.852622250715,-7971.59150728781,8624.4441295359
1.1043,105.969796709982,-65.2098888868055,-40.7599078231727,-502.196265979488,-8055.38296046188,8557.57922643878
1.10435,106.182091463438,-63.874153976753,-42.3079374866837,-351.401932955839,-8137.19226140035,8488.59419435364
1.1044,106.368185951298,-62.5225111805194,-43.8456747707791,-200.506824615273,-8216.99912711867,8417.50595173144
1.10445,106.528026035767,-61.1552932693351,-45.3727327664341,-49.5481690291851,-8294.78376690419,8344.3319359309
1.1045,106.661564634648,-59.7728375036927,-46.8887271309598,101.436788079631,-8370.52688706143,8269.09009897934
1.10455,106.768761768248,-58.3754855292819,-48.3932762389737,252.410792316673,-8444.20969554106,8191.79890322198
1.1046,106.849584598977,-56.963583267324,-49.8860013316622,403.336589590292,-8515.81390645353,8112.47731686088
1.10465,106.904007463426,-55.5374807995735,-51.3665266638649,554.176935080919,-8585.32174446755,8031.1448093843
1.1047,106.932011896813,-54.097532248294,-52.8344796485337,704.894602204795,-8652.71594909412,7947.82134688703
1.10475,106.933586649658,-52.6440956515436,-54.2894909981318,855.452391572107,-8717.97977885679,7862.52738728244
1.1048,106.908727696684,-51.1775328341326,-55.7311948625714,1005.81313993943,-8781.09701534821,7775.28387540658
1.10485,106.857438237928,-49.6982092746449,-57.1592289633053,1155.93972915643,-8842.05196717349,7686.11223801491
1.1049,106.779728692136,-48.2064939689345,-58.5732347232257,1305.79509510674,-8900.82947378066,7595.0343786718
1.10495,106.675616682548,-46.7027592905284,-59.9728573920464,1455.34223664294,-8957.41490917808,7502.07267253307
1.105,106.545127015243,-45.1873808483872,-61.357746166885,1604.54422451545,-9011.79418553931,7407.24996102184
1.10505,106.388291650243,-43.6607373424834,-62.7275543077905,1753.36421029522,-9063.95375669472,7310.58954639753
1.1051,106.205149665639,-42.1232104176703,-64.0819392480022,1901.76543528982,-9113.88062151,7212.11518621825
1.10515,105.995747215047,-40.5751845163208,-65.4205626987622,2049.71123945272,-9161.56232715104,7111.85108769644
1.1052,105.760137478719,-39.0170467302166,-66.7430907485401,2197.16507028507,-9206.9869722346,7009.82190194768
1.10525,105.4983806087,-37.4491866521691,-68.0491939565706,2344.09049172955,-9250.14320986396,6906.05271813263
1.1053,105.210543668448,-35.8719962278468,-69.3385474406426,2490.45119305532,-9291.02025054902,6800.56905749195
1.10535,104.896700567354,-34.2858696082798,-70.610830959117,2636.21099773339,-9329.60786500918,6693.39686727409
1.1054,104.556931990642,-32.6912030034952,-71.8657289871911,2781.333872301,-9365.89638685852,6584.56251455587
1.10545,104.191325325144,-31.0883945377264,-73.1029307874637,2925.78393521406,-9399.8767151714,6474.09277995574
1.1055,103.799974581464,-29.4778441066175,-74.3221304748946,3069.52546568585,-9431.5403169271,6362.01485123969
1.10555,103.382980313064,-27.8599532368242,-75.5230270762893,3212.52291251057,-9460.87922933187,6248.3563168198
1.1056,102.940449532805,-26.2351249483861,-76.7053245844702,3354.74090286972,-9487.88606201662,6133.14515914545
1.10565,102.472495627501,-24.6037636202178,-77.8687320073359,3496.14425111922,-9512.55399910821,6016.40974798758
